Crane_ID,Vibration_Levels,Fuel_Consumption_Rate,Engine_Temperature,Operational_Hours,Remaining_Useful_Lifetime,Component,Component_Health
CRN1196,5.88,20.6,75.71,18277,386.83,Engine,Critical
CRN1196,5.88,20.6,75.71,18277,386.83,Structural Components,Critical
CRN1196,5.88,20.6,75.71,18277,386.83,Control System,Critical
CRN1197,4.96,33.56,90.29,5803,1651.07,Hydraulic System,Critical
CRN1197,4.96,33.56,90.29,5803,1651.07,Engine,Critical
CRN1197,4.96,33.56,90.29,5803,1651.07,Structural Components,Critical
CRN1197,4.96,33.56,90.29,5803,1651.07,Control System,Critical
CRN1198,6.1,20.58,76.63,10749,1126.59,Hydraulic System,Critical
CRN1198,6.1,20.58,76.63,10749,1126.59,Engine,Critical
CRN1198,6.1,20.58,76.63,10749,1126.59,Structural Components,Critical
CRN1198,6.1,20.58,76.63,10749,1126.59,Control System,Critical
CRN1199,5.45,28.14,71.54,12772,967.34,Hydraulic System,Critical
CRN1199,5.45,28.14,71.54,12772,967.34,Engine,Critical
CRN1199,5.45,28.14,71.54,12772,967.34,Structural Components,Critical
CRN1199,5.45,28.14,71.54,12772,967.34,Control System,Critical
CRN1200,7.73,32.19,89.26,4255,1669.57,Hydraulic System,Critical
CRN1200,7.73,32.19,89.26,4255,1669.57,Engine,Critical
CRN1200,7.73,32.19,89.26,4255,1669.57,Structural Components,Critical
CRN1200,7.73,32.19,89.26,4255,1669.57,Control System,Critical
CRN1201,5.25,30.93,76.69,2711,1972.99,Hydraulic System,Critical
CRN1201,5.25,30.93,76.69,2711,1972.99,Engine,Critical
CRN1201,5.25,30.93,76.69,2711,1972.99,Structural Components,Critical
CRN1201,5.25,30.93,76.69,2711,1972.99,Control System,Critical
CRN1202,4.14,32.13,74.9,19077,395.44,Hydraulic System,Critical
CRN1202,4.14,32.13,74.9,19077,395.44,Engine,Critical
CRN1202,4.14,32.13,74.9,19077,395.44,Structural Components,Critical
CRN1202,4.14,32.13,74.9,19077,395.44,Control System,Critical
CRN1203,5.24,31.11,81.49,16579,576.88,Hydraulic System,Critical
CRN1203,5.24,31.11,81.49,16579,576.88,Engine,Critical
CRN1203,5.24,31.11,81.49,16579,576.88,Structural Components,Critical
CRN1203,5.24,31.11,81.49,16579,576.88,Control System,Critical
CRN1204,6.09,36.39,87.71,9280,1252.26,Hydraulic System,Critical
CRN1204,6.09,36.39,87.71,9280,1252.26,Engine,Critical
CRN1204,6.09,36.39,87.71,9280,1252.26,Structural Components,Critical
CRN1204,6.09,36.39,87.71,9280,1252.26,Control System,Critical
CRN1205,5.1,25.24,103.82,9404,1257.08,Hydraulic System,Critical
CRN1205,5.1,25.24,103.82,9404,1257.08,Engine,Critical
CRN1205,5.1,25.24,103.82,9404,1257.08,Structural Components,Critical
CRN1205,5.1,25.24,103.82,9404,1257.08,Control System,Critical
CRN1206,5.08,26.62,88.27,14710,758.4,Hydraulic System,Critical
CRN1206,5.08,26.62,88.27,14710,758.4,Engine,Critical
CRN1206,5.08,26.62,88.27,14710,758.4,Structural Components,Critical
CRN1206,5.08,26.62,88.27,14710,758.4,Control System,Critical
CRN1207,3.6,26.14,91.6,8537,1443.3,Hydraulic System,Critical
CRN1207,3.6,26.14,91.6,8537,1443.3,Engine,Critical
CRN1207,3.6,26.14,91.6,8537,1443.3,Structural Components,Critical
CRN1207,3.6,26.14,91.6,8537,1443.3,Control System,Critical
CRN1208,3.67,34.15,74.94,10450,1281.41,Hydraulic System,Critical
CRN1208,3.67,34.15,74.94,10450,1281.41,Engine,Critical
CRN1208,3.67,34.15,74.94,10450,1281.41,Structural Components,Critical
CRN1208,3.67,34.15,74.94,10450,1281.41,Control System,Critical
CRN1209,2.19,34.5,69.74,12621,1148.68,Hydraulic System,Critical
CRN1209,2.19,34.5,69.74,12621,1148.68,Engine,Critical
CRN1209,2.19,34.5,69.74,12621,1148.68,Structural Components,Critical
CRN1209,2.19,34.5,69.74,12621,1148.68,Control System,Critical
CRN1210,8.5,32.26,80.62,19833,90.5,Hydraulic System,Critical
CRN1210,8.5,32.26,80.62,19833,90.5,Engine,Critical
CRN1210,8.5,32.26,80.62,19833,90.5,Structural Components,Critical
CRN1210,8.5,32.26,80.62,19833,90.5,Control System,Critical
CRN1211,2.51,35.92,81.07,6660,1706.24,Hydraulic System,Critical
CRN1211,2.51,35.92,81.07,6660,1706.24,Engine,Critical
CRN1211,2.51,35.92,81.07,6660,1706.24,Structural Components,Critical
CRN1211,2.51,35.92,81.07,6660,1706.24,Control System,Critical
CRN1212,3.61,24.11,69.21,5347,1806.16,Hydraulic System,Critical
CRN1212,3.61,24.11,69.21,5347,1806.16,Engine,Critical
CRN1212,3.61,24.11,69.21,5347,1806.16,Structural Components,Critical
CRN1212,3.61,24.11,69.21,5347,1806.16,Control System,Critical
CRN1213,3.56,38.34,78.25,4177,1907.65,Hydraulic System,Critical
CRN1213,3.56,38.34,78.25,4177,1907.65,Engine,Critical
CRN1213,3.56,38.34,78.25,4177,1907.65,Structural Components,Critical
CRN1213,3.56,38.34,78.25,4177,1907.65,Control System,Critical
CRN1214,6.79,37.62,83.99,10958,1056.72,Hydraulic System,Critical
CRN1214,6.79,37.62,83.99,10958,1056.72,Engine,Critical
CRN1214,6.79,37.62,83.99,10958,1056.72,Structural Components,Critical
CRN1214,6.79,37.62,83.99,10958,1056.72,Control System,Critical
CRN1215,4.41,33.68,83.6,11491,1123.19,Hydraulic System,Critical
CRN1215,4.41,33.68,83.6,11491,1123.19,Engine,Critical
CRN1215,4.41,33.68,83.6,11491,1123.19,Structural Components,Critical
CRN1215,4.41,33.68,83.6,11491,1123.19,Control System,Critical
CRN1216,7.5,38.91,85.04,11046,1010.54,Hydraulic System,Critical
CRN1216,7.5,38.91,85.04,11046,1010.54,Engine,Critical
CRN1216,7.5,38.91,85.04,11046,1010.54,Structural Components,Critical
CRN1216,7.5,38.91,85.04,11046,1010.54,Control System,Critical
CRN1217,3.65,21.72,82.91,15286,782.93,Hydraulic System,Critical
CRN1217,3.65,21.72,82.91,15286,782.93,Engine,Critical
CRN1217,3.65,21.72,82.91,15286,782.93,Structural Components,Critical
CRN1217,3.65,21.72,82.91,15286,782.93,Control System,Critical
CRN1218,5.56,27.38,74.93,1517,2080.54,Hydraulic System,Bad
CRN1218,5.56,27.38,74.93,1517,2080.54,Engine,Bad
CRN1218,5.56,27.38,74.93,1517,2080.54,Structural Components,Bad
CRN1218,5.56,27.38,74.93,1517,2080.54,Control System,Bad
CRN1219,3.33,26.32,74.86,16594,684.41,Hydraulic System,Critical
CRN1219,3.33,26.32,74.86,16594,684.41,Engine,Critical
CRN1219,3.33,26.32,74.86,16594,684.41,Structural Components,Critical
CRN1219,3.33,26.32,74.86,16594,684.41,Control System,Critical
CRN1220,9.29,33.61,68.01,9054,1154.06,Hydraulic System,Critical
CRN1220,9.29,33.61,68.01,9054,1154.06,Engine,Critical
CRN1220,9.29,33.61,68.01,9054,1154.06,Structural Components,Critical
CRN1220,9.29,33.61,68.01,9054,1154.06,Control System,Critical
CRN1221,2.62,24.75,97.85,13691,963.96,Hydraulic System,Critical
CRN1221,2.62,24.75,97.85,13691,963.96,Engine,Critical
CRN1221,2.62,24.75,97.85,13691,963.96,Structural Components,Critical
CRN1221,2.62,24.75,97.85,13691,963.96,Control System,Critical
CRN1222,5.62,33.79,80.13,7491,1469.65,Hydraulic System,Critical
CRN1222,5.62,33.79,80.13,7491,1469.65,Engine,Critical
CRN1222,5.62,33.79,80.13,7491,1469.65,Structural Components,Critical
CRN1222,5.62,33.79,80.13,7491,1469.65,Control System,Critical
CRN1223,6.27,36.85,77.75,11464,1044.72,Hydraulic System,Critical
CRN1223,6.27,36.85,77.75,11464,1044.72,Engine,Critical
CRN1223,6.27,36.85,77.75,11464,1044.72,Structural Components,Critical
CRN1223,6.27,36.85,77.75,11464,1044.72,Control System,Critical
CRN1224,5.83,33.48,70.71,10471,1180.1,Hydraulic System,Critical
CRN1224,5.83,33.48,70.71,10471,1180.1,Engine,Critical
CRN1224,5.83,33.48,70.71,10471,1180.1,Structural Components,Critical
CRN1224,5.83,33.48,70.71,10471,1180.1,Control System,Critical
CRN1225,4.63,31.42,109.36,2604,1949.42,Hydraulic System,Critical
CRN1225,4.63,31.42,109.36,2604,1949.42,Engine,Critical
CRN1225,4.63,31.42,109.36,2604,1949.42,Structural Components,Critical
CRN1225,4.63,31.42,109.36,2604,1949.42,Control System,Critical
CRN1226,4.74,25.06,69.27,5339,1750.55,Hydraulic System,Critical
CRN1226,4.74,25.06,69.27,5339,1750.55,Engine,Critical
CRN1226,4.74,25.06,69.27,5339,1750.55,Structural Components,Critical
CRN1226,4.74,25.06,69.27,5339,1750.55,Control System,Critical
CRN1227,5.09,25.77,75.71,16776,576.6,Hydraulic System,Critical
CRN1227,5.09,25.77,75.71,16776,576.6,Engine,Critical
CRN1227,5.09,25.77,75.71,16776,576.6,Structural Components,Critical
CRN1227,5.09,25.77,75.71,16776,576.6,Control System,Critical
CRN1228,4.71,36.25,84.16,18218,434.58,Hydraulic System,Critical
CRN1228,4.71,36.25,84.16,18218,434.58,Engine,Critical
CRN1228,4.71,36.25,84.16,18218,434.58,Structural Components,Critical
CRN1228,4.71,36.25,84.16,18218,434.58,Control System,Critical
CRN1229,6.93,33.9,86.0,5220,1619.61,Hydraulic System,Critical
CRN1229,6.93,33.9,86.0,5220,1619.61,Engine,Critical
CRN1229,6.93,33.9,86.0,5220,1619.61,Structural Components,Critical
CRN1229,6.93,33.9,86.0,5220,1619.61,Control System,Critical
CRN1230,9.42,29.8,89.58,6493,1360.49,Hydraulic System,Critical
CRN1230,9.42,29.8,89.58,6493,1360.49,Engine,Critical
CRN1230,9.42,29.8,89.58,6493,1360.49,Structural Components,Critical
CRN1230,9.42,29.8,89.58,6493,1360.49,Control System,Critical
CRN1231,3.89,27.91,98.08,2296,2040.0,Hydraulic System,Critical
CRN1231,3.89,27.91,98.08,2296,2040.0,Engine,Critical
CRN1231,3.89,27.91,98.08,2296,2040.0,Structural Components,Critical
CRN1231,3.89,27.91,98.08,2296,2040.0,Control System,Critical
CRN1232,2.26,19.87,85.06,3566,2020.26,Hydraulic System,Critical
CRN1232,2.26,19.87,85.06,3566,2020.26,Engine,Critical
CRN1232,2.26,19.87,85.06,3566,2020.26,Structural Components,Critical
CRN1232,2.26,19.87,85.06,3566,2020.26,Control System,Critical
CRN1233,4.82,24.65,69.44,2006,2079.35,Hydraulic System,Bad
CRN1233,4.82,24.65,69.44,2006,2079.35,Engine,Bad
CRN1233,4.82,24.65,69.44,2006,2079.35,Structural Components,Bad
CRN1233,4.82,24.65,69.44,2006,2079.35,Control System,Bad
CRN1234,10.0,39.56,77.43,18205,184.64,Hydraulic System,Critical
CRN1234,10.0,39.56,77.43,18205,184.64,Engine,Critical
CRN1234,10.0,39.56,77.43,18205,184.64,Structural Components,Critical
CRN1234,10.0,39.56,77.43,18205,184.64,Control System,Critical
CRN1235,3.39,23.6,83.08,11983,1125.91,Hydraulic System,Critical
CRN1235,3.39,23.6,83.08,11983,1125.91,Engine,Critical
CRN1235,3.39,23.6,83.08,11983,1125.91,Structural Components,Critical
CRN1235,3.39,23.6,83.08,11983,1125.91,Control System,Critical
CRN1236,8.28,30.95,100.68,15537,491.02,Hydraulic System,Critical
CRN1236,8.28,30.95,100.68,15537,491.02,Engine,Critical
CRN1236,8.28,30.95,100.68,15537,491.02,Structural Components,Critical
CRN1236,8.28,30.95,100.68,15537,491.02,Control System,Critical
CRN1237,8.36,35.04,66.02,14597,650.49,Hydraulic System,Critical
CRN1237,8.36,35.04,66.02,14597,650.49,Engine,Critical
CRN1237,8.36,35.04,66.02,14597,650.49,Structural Components,Critical
CRN1237,8.36,35.04,66.02,14597,650.49,Control System,Critical
CRN1238,3.89,23.73,92.03,1916,2089.71,Hydraulic System,Bad
CRN1238,3.89,23.73,92.03,1916,2089.71,Engine,Bad
CRN1238,3.89,23.73,92.03,1916,2089.71,Structural Components,Bad
CRN1238,3.89,23.73,92.03,1916,2089.71,Control System,Bad
CRN1239,6.14,30.92,81.8,10813,1108.2,Hydraulic System,Critical
CRN1239,6.14,30.92,81.8,10813,1108.2,Engine,Critical
CRN1239,6.14,30.92,81.8,10813,1108.2,Structural Components,Critical
CRN1239,6.14,30.92,81.8,10813,1108.2,Control System,Critical
CRN1240,8.26,34.69,88.38,3949,1675.5,Hydraulic System,Critical
CRN1240,8.26,34.69,88.38,3949,1675.5,Engine,Critical
CRN1240,8.26,34.69,88.38,3949,1675.5,Structural Components,Critical
CRN1240,8.26,34.69,88.38,3949,1675.5,Control System,Critical
CRN1241,4.24,30.06,78.98,6949,1595.05,Hydraulic System,Critical
CRN1241,4.24,30.06,78.98,6949,1595.05,Engine,Critical
CRN1241,4.24,30.06,78.98,6949,1595.05,Structural Components,Critical
CRN1241,4.24,30.06,78.98,6949,1595.05,Control System,Critical
CRN1242,4.59,44.34,71.58,1158,2171.41,Hydraulic System,Good
CRN1242,4.59,44.34,71.58,1158,2171.41,Engine,Good
CRN1242,4.59,44.34,71.58,1158,2171.41,Structural Components,Good
CRN1242,4.59,44.34,71.58,1158,2171.41,Control System,Good
CRN1243,3.84,21.66,87.51,11830,1110.15,Hydraulic System,Critical
CRN1243,3.84,21.66,87.51,11830,1110.15,Engine,Critical
CRN1243,3.84,21.66,87.51,11830,1110.15,Structural Components,Critical
CRN1243,3.84,21.66,87.51,11830,1110.15,Control System,Critical
CRN1244,2.97,35.29,86.54,18806,457.79,Hydraulic System,Critical
CRN1244,2.97,35.29,86.54,18806,457.79,Engine,Critical
CRN1244,2.97,35.29,86.54,18806,457.79,Structural Components,Critical
CRN1244,2.97,35.29,86.54,18806,457.79,Control System,Critical
CRN1245,3.7,29.14,89.72,17432,552.29,Hydraulic System,Critical
CRN1245,3.7,29.14,89.72,17432,552.29,Engine,Critical
CRN1245,3.7,29.14,89.72,17432,552.29,Structural Components,Critical
CRN1245,3.7,29.14,89.72,17432,552.29,Control System,Critical
CRN1246,2.55,33.86,79.87,4459,1926.76,Hydraulic System,Critical
CRN1246,2.55,33.86,79.87,4459,1926.76,Engine,Critical
CRN1246,2.55,33.86,79.87,4459,1926.76,Structural Components,Critical
CRN1246,2.55,33.86,79.87,4459,1926.76,Control System,Critical
CRN1247,5.07,32.21,74.0,12909,967.69,Hydraulic System,Critical
CRN1247,5.07,32.21,74.0,12909,967.69,Engine,Critical
CRN1247,5.07,32.21,74.0,12909,967.69,Structural Components,Critical
CRN1247,5.07,32.21,74.0,12909,967.69,Control System,Critical
CRN1248,3.46,26.33,64.41,5760,1782.17,Hydraulic System,Critical
CRN1248,3.46,26.33,64.41,5760,1782.17,Engine,Critical
CRN1248,3.46,26.33,64.41,5760,1782.17,Structural Components,Critical
CRN1248,3.46,26.33,64.41,5760,1782.17,Control System,Critical
CRN1249,5.47,31.14,88.19,7354,1474.83,Hydraulic System,Critical
CRN1249,5.47,31.14,88.19,7354,1474.83,Engine,Critical
CRN1249,5.47,31.14,88.19,7354,1474.83,Structural Components,Critical
CRN1249,5.47,31.14,88.19,7354,1474.83,Control System,Critical
CRN1250,1.89,20.71,84.24,12922,1104.91,Hydraulic System,Critical
CRN1250,1.89,20.71,84.24,12922,1104.91,Engine,Critical
CRN1250,1.89,20.71,84.24,12922,1104.91,Structural Components,Critical
CRN1250,1.89,20.71,84.24,12922,1104.91,Control System,Critical
CRN1251,5.66,33.02,70.34,2193,2016.93,Hydraulic System,Critical
CRN1251,5.66,33.02,70.34,2193,2016.93,Engine,Critical
CRN1251,5.66,33.02,70.34,2193,2016.93,Structural Components,Critical
CRN1251,5.66,33.02,70.34,2193,2016.93,Control System,Critical
CRN1252,6.67,31.49,74.61,11830,994.42,Hydraulic System,Critical
CRN1252,6.67,31.49,74.61,11830,994.42,Engine,Critical
CRN1252,6.67,31.49,74.61,11830,994.42,Structural Components,Critical
CRN1252,6.67,31.49,74.61,11830,994.42,Control System,Critical
CRN1253,1.01,33.19,75.33,18047,654.01,Hydraulic System,Critical
CRN1253,1.01,33.19,75.33,18047,654.01,Engine,Critical
CRN1253,1.01,33.19,75.33,18047,654.01,Structural Components,Critical
CRN1253,1.01,33.19,75.33,18047,654.01,Control System,Critical
CRN1254,5.75,35.29,65.17,8317,1410.55,Hydraulic System,Critical
CRN1254,5.75,35.29,65.17,8317,1410.55,Engine,Critical
CRN1254,5.75,35.29,65.17,8317,1410.55,Structural Components,Critical
CRN1254,5.75,35.29,65.17,8317,1410.55,Control System,Critical
CRN1255,7.46,31.84,71.82,16658,477.79,Hydraulic System,Critical
CRN1255,7.46,31.84,71.82,16658,477.79,Engine,Critical
CRN1255,7.46,31.84,71.82,16658,477.79,Structural Components,Critical
CRN1255,7.46,31.84,71.82,16658,477.79,Control System,Critical
CRN1256,2.58,30.74,68.66,17818,611.84,Hydraulic System,Critical
CRN1256,2.58,30.74,68.66,17818,611.84,Engine,Critical
CRN1256,2.58,30.74,68.66,17818,611.84,Structural Components,Critical
CRN1256,2.58,30.74,68.66,17818,611.84,Control System,Critical
CRN1257,8.35,25.59,75.88,16805,410.49,Hydraulic System,Critical
CRN1257,8.35,25.59,75.88,16805,410.49,Engine,Critical
CRN1257,8.35,25.59,75.88,16805,410.49,Structural Components,Critical
CRN1257,8.35,25.59,75.88,16805,410.49,Control System,Critical
CRN1258,5.84,26.44,72.61,12442,978.67,Hydraulic System,Critical
CRN1258,5.84,26.44,72.61,12442,978.67,Engine,Critical
CRN1258,5.84,26.44,72.61,12442,978.67,Structural Components,Critical
CRN1258,5.84,26.44,72.61,12442,978.67,Control System,Critical
CRN1259,3.59,35.93,63.73,12339,1119.14,Hydraulic System,Critical
CRN1259,3.59,35.93,63.73,12339,1119.14,Engine,Critical
CRN1259,3.59,35.93,63.73,12339,1119.14,Structural Components,Critical
CRN1259,3.59,35.93,63.73,12339,1119.14,Control System,Critical
CRN1260,4.89,37.18,100.23,13954,819.73,Hydraulic System,Critical
CRN1260,4.89,37.18,100.23,13954,819.73,Engine,Critical
CRN1260,4.89,37.18,100.23,13954,819.73,Structural Components,Critical
CRN1260,4.89,37.18,100.23,13954,819.73,Control System,Critical
CRN1261,6.12,28.81,92.53,13997,769.42,Hydraulic System,Critical
CRN1261,6.12,28.81,92.53,13997,769.42,Engine,Critical
CRN1261,6.12,28.81,92.53,13997,769.42,Structural Components,Critical
CRN1261,6.12,28.81,92.53,13997,769.42,Control System,Critical
CRN1262,5.15,30.23,72.21,11519,1106.08,Hydraulic System,Critical
CRN1262,5.15,30.23,72.21,11519,1106.08,Engine,Critical
CRN1262,5.15,30.23,72.21,11519,1106.08,Structural Components,Critical
CRN1262,5.15,30.23,72.21,11519,1106.08,Control System,Critical
CRN1263,6.08,25.48,82.72,10164,1174.28,Hydraulic System,Critical
CRN1263,6.08,25.48,82.72,10164,1174.28,Engine,Critical
CRN1263,6.08,25.48,82.72,10164,1174.28,Structural Components,Critical
CRN1263,6.08,25.48,82.72,10164,1174.28,Control System,Critical
CRN1264,3.16,35.86,84.17,15103,823.42,Hydraulic System,Critical
CRN1264,3.16,35.86,84.17,15103,823.42,Engine,Critical
CRN1264,3.16,35.86,84.17,15103,823.42,Structural Components,Critical
CRN1264,3.16,35.86,84.17,15103,823.42,Control System,Critical
CRN1265,5.34,33.33,91.91,10359,1173.34,Hydraulic System,Critical
CRN1265,5.34,33.33,91.91,10359,1173.34,Engine,Critical
CRN1265,5.34,33.33,91.91,10359,1173.34,Structural Components,Critical
CRN1265,5.34,33.33,91.91,10359,1173.34,Control System,Critical
CRN1266,2.17,39.71,71.81,5774,1830.34,Hydraulic System,Critical
CRN1266,2.17,39.71,71.81,5774,1830.34,Engine,Critical
CRN1266,2.17,39.71,71.81,5774,1830.34,Structural Components,Critical
CRN1266,2.17,39.71,71.81,5774,1830.34,Control System,Critical
CRN1267,4.78,25.61,90.92,5102,1729.08,Hydraulic System,Critical
CRN1267,4.78,25.61,90.92,5102,1729.08,Engine,Critical
CRN1267,4.78,25.61,90.92,5102,1729.08,Structural Components,Critical
CRN1267,4.78,25.61,90.92,5102,1729.08,Control System,Critical
CRN1268,3.19,28.11,74.52,1010,2250.35,Hydraulic System,Good
CRN1268,3.19,28.11,74.52,1010,2250.35,Engine,Good
CRN1268,3.19,28.11,74.52,1010,2250.35,Structural Components,Good
CRN1268,3.19,28.11,74.52,1010,2250.35,Control System,Good
CRN1269,3.53,31.16,66.64,1049,2245.37,Hydraulic System,Good
CRN1269,3.53,31.16,66.64,1049,2245.37,Engine,Good
CRN1269,3.53,31.16,66.64,1049,2245.37,Structural Components,Good
CRN1269,3.53,31.16,66.64,1049,2245.37,Control System,Good
CRN1270,7.47,33.23,87.24,18998,212.11,Hydraulic System,Critical
CRN1270,7.47,33.23,87.24,18998,212.11,Engine,Critical
CRN1270,7.47,33.23,87.24,18998,212.11,Structural Components,Critical
CRN1270,7.47,33.23,87.24,18998,212.11,Control System,Critical
CRN1271,7.18,28.92,92.91,11623,952.75,Hydraulic System,Critical
CRN1271,7.18,28.92,92.91,11623,952.75,Engine,Critical
CRN1271,7.18,28.92,92.91,11623,952.75,Structural Components,Critical
CRN1271,7.18,28.92,92.91,11623,952.75,Control System,Critical
CRN1272,6.22,25.64,105.88,11321,1005.23,Hydraulic System,Critical
CRN1272,6.22,25.64,105.88,11321,1005.23,Engine,Critical
CRN1272,6.22,25.64,105.88,11321,1005.23,Structural Components,Critical
CRN1272,6.22,25.64,105.88,11321,1005.23,Control System,Critical
CRN1273,2.82,34.41,68.0,16584,724.83,Hydraulic System,Critical
CRN1273,2.82,34.41,68.0,16584,724.83,Engine,Critical
CRN1273,2.82,34.41,68.0,16584,724.83,Structural Components,Critical
CRN1273,2.82,34.41,68.0,16584,724.83,Control System,Critical
CRN1274,4.37,33.61,86.99,4746,1793.06,Hydraulic System,Critical
CRN1274,4.37,33.61,86.99,4746,1793.06,Engine,Critical
CRN1274,4.37,33.61,86.99,4746,1793.06,Structural Components,Critical
CRN1274,4.37,33.61,86.99,4746,1793.06,Control System,Critical
CRN1275,7.43,25.42,75.9,7045,1432.39,Hydraulic System,Critical
CRN1275,7.43,25.42,75.9,7045,1432.39,Engine,Critical
CRN1275,7.43,25.42,75.9,7045,1432.39,Structural Components,Critical
CRN1275,7.43,25.42,75.9,7045,1432.39,Control System,Critical
CRN1276,5.28,36.78,87.83,2500,1970.16,Hydraulic System,Critical
CRN1276,5.28,36.78,87.83,2500,1970.16,Engine,Critical
CRN1276,5.28,36.78,87.83,2500,1970.16,Structural Components,Critical
CRN1276,5.28,36.78,87.83,2500,1970.16,Control System,Critical
CRN1277,9.64,35.85,65.3,11663,881.18,Hydraulic System,Critical
CRN1277,9.64,35.85,65.3,11663,881.18,Engine,Critical
CRN1277,9.64,35.85,65.3,11663,881.18,Structural Components,Critical
CRN1277,9.64,35.85,65.3,11663,881.18,Control System,Critical
CRN1278,5.79,30.67,67.37,18827,353.22,Hydraulic System,Critical
CRN1278,5.79,30.67,67.37,18827,353.22,Engine,Critical
CRN1278,5.79,30.67,67.37,18827,353.22,Structural Components,Critical
CRN1278,5.79,30.67,67.37,18827,353.22,Control System,Critical
CRN1279,5.38,30.4,72.24,452,2201.11,Hydraulic System,Good
CRN1279,5.38,30.4,72.24,452,2201.11,Engine,Good
